business_name,category,phone,email,website,state,city,suburb,postcode,lead_score,tier,first_seen_at
Pelle Electrical Services,electrician,,,,WA,Perth,,6059,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Peron Plumbing and Gas Pty Ltd,plumbing,,,,WA,Perth,,6168,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Perth A-One Painting,painter,,,,WA,Perth,,6107,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Perth Automation and Electrical,electrician,,,,WA,Perth,,6152,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Perth Electrical Contracting Services,electrician,,,,WA,Perth,,6082,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Perth Solar Experts,Solar Installer,08-5555-6666,info@perthsolar.com.au,,WA,Perth,,,88,standard,2026-05-04 14:58:55.296250+00:00
Phase 3 Landscape Construction,builder,,,,WA,Perth,,6163,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Pinoy Cabinets Pty Ltd,kitchen,,,,WA,Perth,,6164,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Plumbing and Gas Solutions,plumbing,,,,WA,Perth,,6153,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Power Perth Electrical,electrician,,,,WA,Perth,,6014,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Precision Construction (WA) Pty Ltd,builder,,,,WA,Perth,,6021,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Proficient Plumbing and Gas,plumbing,,,,WA,Perth,,6055,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Prominent Painting Co.,painter,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Q Constructions Building and Maintenance,builder,,,,WA,Perth,,6163,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
QKE ELECTRICAL PTY LTD,electrician,,,,WA,Perth,,6025,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
QUALITY BUILDERS,builder,,,,WA,Perth,,6058,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
QUARRION CONSTRUCTIONS PTY LTD,builder,,,,WA,Perth,,6060,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
QUICK SILVER'S PLUMBING & GAS SERVICES,plumbing,,,,WA,Perth,,6062,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
QUIKFIRE ELECTRICAL,electrician,,,,WA,Perth,,6112,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Quality Carpentry and Joinery Services,kitchen,,,,WA,Perth,,6112,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
R & K WADE PLUMBING DRAINAGE & GASFITT ING,plumbing,,,,WA,Perth,,6173,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
R & V CABINETS,kitchen,,,,WA,Perth,,6111,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
R. Pryce Construction,builder,,,,WA,Perth,,6100,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RAIDEN ELECTRICAL SOLUTIONS PTY LTD,electrician,,,,WA,Perth,,6005,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RAMASHANI CONSTRUCTION PTY. LTD.,builder,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RAMSAYS AIR CONDITIONING,air conditioning,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RANNA CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6064,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RAR CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6110,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RAUBEX CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6106,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RAW CONSTRUCTION GROUP PTY LTD,builder,,,,WA,Perth,,6164,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RBZ CONSTRUCTIONS PTY LTD,builder,,,,WA,Perth,,6122,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
REAL MD CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6107,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
REC MAINTENANCE & CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6008,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RED DIRT CARPENTRY & CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6770,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RED DIRT ROAD CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6728,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RED HOT ROOFING,roofer,,,,WA,Perth,,6062,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
REDDINGS ELECTRICAL PTY LTD,electrician,,,,WA,Perth,,6722,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
REFLEX PLUMBING AND GAS PTY LTD,plumbing,,,,WA,Perth,,6148,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RELAX ELECTRICAL PTY LTD,electrician,,,,WA,Perth,,6055,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RELIANCE BUILDERS PTY LTD,builder,,,,WA,Perth,,6151,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RENEW BATHROOM RENOVATIONS PTY LTD,builder,,,,WA,Perth,,6020,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RETZLAFF ELECTRICAL,electrician,,,,WA,Perth,,6208,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
REYNOLDS CONSTRUCTION SUPPLIES PTY LTD,builder,,,,WA,Perth,,6005,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RHINO PAINTING,painter,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RHINO'S AUTO ELECTRICAL & AIR-CONDITIONING,electrician,,,,WA,Perth,,6038,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RICHO'S PLUMBING & GAS PTY LTD,plumbing,,,,WA,Perth,,6110,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RISEN BUILDER PTY LTD,builder,,,,WA,Perth,,6112,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RIVADORA CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6031,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RIVIERA CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6100,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RJS CONSTRUCTION & CONSULTANCY PTY LTD,builder,,,,WA,Perth,,6172,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
RLEC ELECTRICAL CONTRACTORS,electrician,,,,WA,Perth,,6027,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RME SPV 1 PTY LTD,solar,,,,WA,Perth,,6057,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
ROB CARPENTER,builder,,,,WA,Perth,,6004,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
ROCK SOLID MAINTENANCE & RENOVATION PTY LTD,builder,,,,WA,Perth,,6060,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
ROCKHARD STONE CONSTRUCTIONS,builder,,,,WA,Perth,,6025,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
ROEBUCK ESTATE CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6102,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
ROGAN PLUMBING PTY LTD,plumbing,,,,WA,Perth,,6107,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
ROGIE'S PLUMBING AND GAS,plumbing,,,,WA,Perth,,6171,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
ROLET GOMEZ CARPENTER,builder,,,,WA,Perth,,6516,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
ROOFING DIRECT WA PTY LTD,roofer,,,,WA,Perth,,6164,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
ROOFING QUOTES PTY LTD,roofer,,,,WA,Perth,,6017,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
ROSEWOOD CONSTRUCTION & MAINTENANCE PTY LTD,builder,,,,WA,Perth,,6036,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
ROSSBROOK CONSTRUCTION PTY. LTD.,builder,,,,WA,Perth,,6028,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RWS BUILDERS 2025,builder,,,,WA,Perth,,6164,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
RY Plumbing & Gas,plumbing,,,,WA,Perth,,6112,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Rays Maintenance and Electrical,electrician,,,,WA,Perth,,6069,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Remote Site Mechanical & Air Conditioning,air conditioning,,,,WA,Perth,,6020,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Renata Roofing,roofer,,,,WA,Perth,,6066,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Renovation Raffle Australia,builder,,,,WA,Perth,,6020,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Renoz Battery,solar,,,,WA,Perth,,6163,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Resolute Electrical,electrician,,,,WA,Perth,,6000,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Resolve Electrical,electrician,,,,WA,Perth,,6156,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Rolf Meyer Plumbing,plumbing,,,,WA,Perth,,6064,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
S & S Painting Contractors,painter,,,,WA,Perth,,6025,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
S & SA DRAINAGE,plumbing,,,,WA,Perth,,6153,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
S & W Electrical Contracting Pty Ltd,electrician,,,,WA,Perth,,6059,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
S T ELSON BUILDERS,builder,,,,WA,Perth,,6725,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SAFASTER ELECTRICAL SERVICES PTY LTD,electrician,,,,WA,Perth,,6722,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SAFE CONSTRUCTION GROUP PTY LTD,builder,,,,WA,Perth,,6110,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SALMON ELECTRICAL PTY LTD,electrician,,,,WA,Perth,,6054,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SALMON PLUMBING & GAS,plumbing,,,,WA,Perth,,6084,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SALT CONSTRUCTION COMPANY WA PTY LTD,builder,,,,WA,Perth,,6069,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SALTER CONSTRUCTIONS PTY LTD,builder,,,,WA,Perth,,6026,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SAME DAY PLUMBING SERVICE,plumbing,,,,WA,Perth,,6530,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SANDHU CONSTRUCTION (WA) PTY LTD,builder,,,,WA,Perth,,6107,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SANO PLUMBING,plumbing,,,,WA,Perth,,6028,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SAVROC CONSTRUCTIONS PTY LTD,builder,,,,WA,Perth,,6018,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SB ROOF PLUMBING PTY LTD,plumbing,,,,WA,Perth,,6027,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SCARBORO PLUMBING AND GAS,plumbing,,,,WA,Perth,,6019,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SCEE ELECTRICAL PTY LTD,electrician,,,,WA,Perth,,6000,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SCOTTY'S PAINTING SERVICE,painter,,,,WA,Perth,,6148,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SECRET HARBOUR ELECTRICAL,electrician,,,,WA,Perth,,6173,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SECURE GATES AND DOORS ELECTRICAL PTY LTD,electrician,,,,WA,Perth,,6163,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SET THE TONE PAINTING,painter,,,,WA,Perth,,6167,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SF Fitzgerald  Plumbing & Gas,plumbing,,,,WA,Perth,,6566,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SHANE & CO ELECTRICAL,electrician,,,,WA,Perth,,6026,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SHOPVOX,solar,,,,WA,Perth,,6066,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SHORTER ELECTRICAL GROUP,electrician,,,,WA,Perth,,6084,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SHUTTLETECH ELECTRICAL & CONSTRUCTION PTY LTD,electrician,,,,WA,Perth,,6172,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SIDI CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6163,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SIMPSON AND CO PAINTING PTY LTD,painter,,,,WA,Perth,,6057,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SITE WIDE ELECTRICAL SERVICES,electrician,,,,WA,Perth,,6021,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SKILLBUILDERS THERAPY PRODUCTS PTY LTD,builder,,,,WA,Perth,,6155,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SKYRISE BUILDERS GROUP AUSTRALIA,builder,,,,WA,Perth,,6153,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SKYRISE ELECTRICAL SERVICES PTY LTD,electrician,,,,WA,Perth,,6055,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SLATECH ELECTRICAL SERVICES PTY LTD,electrician,,,,WA,Perth,,6168,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SOLAR CARE WA PTY LTD,solar,,,,WA,Perth,,6030,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SOLAR EARTH SOLUTIONS,solar,,,,WA,Perth,,6030,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SOLAR WATER HEATING INTERNATIONAL PTY LTD,solar,,,,WA,Perth,,6010,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SOLARAI VENTURES PTY LTD,solar,,,,WA,Perth,,6171,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SOLARAY CORPORATION PTY LTD,solar,,,,WA,Perth,,6014,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SOLARBOOSTER,solar,,,,WA,Perth,,6000,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SOLARIS PROPERTY SOLUTIONS PTY LTD,solar,,,,WA,Perth,,6000,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SOLARTECH GROUP PTY LTD,solar,,,,WA,Perth,,6155,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SOLWEST CONSTRUCTIONS,builder,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SOUTH FREMANTLE CONSTRUCTIONS PTY LTD,builder,,,,WA,Perth,,6162,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SPACE BUILDING & CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6025,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SPARKYMATE ELECTRICAL PTY LTD,electrician,,,,WA,Perth,,6027,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SPEARWOOD DRAINING CO,plumbing,,,,WA,Perth,,6163,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SPLIT STORE AIR CONDITIONING,air conditioning,,,,WA,Perth,,6026,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
STAMFORD CONSTRUCTION GROUP PTY LTD,builder,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
STANDOUT PAINTING,painter,,,,WA,Perth,,6063,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
STANFORD CABINETS,kitchen,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
STEELCRAFT CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6069,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
STEEN PLUMBING SERVICES PTY LTD,plumbing,,,,WA,Perth,,6722,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
STEVEN MURPHY ELECTRICAL CONTRACTORS,electrician,,,,WA,Perth,,6014,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
STEWARTS PLUMBING AND GAS,plumbing,,,,WA,Perth,,6030,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
STOTT BUILDING & CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6150,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
STRONG RENOVATION PTY LTD,builder,,,,WA,Perth,,6051,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
STURT SOLAR PTY LTD,solar,,,,WA,Perth,,6005,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
STYLEWISE CUSTOM CABINETS,kitchen,,,,WA,Perth,,6106,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SUBIACO CONSTRUCTIONS PTY LTD,builder,,,,WA,Perth,,6015,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SUMMERCOOL HEATING & COOLING PTY LTD,air conditioning,,,,WA,Perth,,6056,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SUNFLEX SOLAR SYSTEMS,solar,,,,WA,Perth,,6005,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SUNSET PAINTING & DECORATING PTY LTD,painter,,,,WA,Perth,,6104,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SURGE SOLAR & ELECTRICAL,electrician,,,,WA,Perth,,6111,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SURPLUS ELECTRICAL SALES CO,electrician,,,,WA,Perth,,6056,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SURPLUS ELECTRICAL SALES COMPANY PTY LTD,electrician,,,,WA,Perth,,6056,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SUSTAIN SOLAR PTY LTD,solar,,,,WA,Perth,,6150,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SW SOLAR CLEAN,solar,,,,WA,Perth,,6208,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SWAN RIVER CONSTRUCTIONS PTY LTD,builder,,,,WA,Perth,,6012,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SWAN RIVER ELECTRICAL,electrician,,,,WA,Perth,,6090,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
SWEENEY PAINTING PTY LTD,painter,,,,WA,Perth,,6018,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SWEET WATERMELON CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6107,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
SWIFT PLUMBING & GAS SERVICES,plumbing,,,,WA,Perth,,6157,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Safcon Construction,builder,,,,WA,Perth,,6036,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Sandman Electrical Enclosures,electrician,,,,WA,Perth,,6181,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Sharpe Edge Painting And Decorating,painter,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Sheppard Steel Construction,builder,,,,WA,Perth,,6069,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Siddheshwari Constructions,builder,,,,WA,Perth,,6530,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Slewrig Constructions,builder,,,,WA,Perth,,6056,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Solar Xcellence,solar,,,,WA,Perth,,6170,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Solar wa,solar,,,,WA,Perth,,6105,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Spades Plumbing & Gas,plumbing,,,,WA,Perth,,6076,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Sparky Dave Electrical Contracting,electrician,,,,WA,Perth,,6056,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Spectrum Painting Pty Ltd,painter,,,,WA,Perth,,6018,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Springfield electrical,electrician,,,,WA,Perth,,6112,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Srirat Carpenter & Mark Pontague,builder,,,,WA,Perth,,6147,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
Stand Up Building and Construction,builder,,,,WA,Perth,,6743,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Steineck Plumbing,plumbing,,,,WA,Perth,,6152,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Summerfield Rim Reconstructions,builder,,,,WA,Perth,,6171,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Summit Electrical,electrician,,,,WA,Perth,,6516,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
Sunshine Roofing,roofer,,,,WA,Perth,,6054,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
T F MULLETT PLUMBERS AND GASFITERS,plumbing,,,,WA,Perth,,6030,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
T.Perrie's Electrical Services,electrician,,,,WA,Perth,,6149,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
T.W. South Metro Refrigeration and Air Conditioning,air conditioning,,,,WA,Perth,,6152,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TARA CONSTRUCTIONS,builder,,,,WA,Perth,,6083,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TC5 PLUMBING GAS & DRAINAGE PTY LTD,plumbing,,,,WA,Perth,,6163,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TCG-TRADES CONSTRUCTION & MAINTENANCE PTY LTD.,builder,,,,WA,Perth,,6168,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TDG SOLAR,solar,,,,WA,Perth,,6155,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TDH ELITE ELECTRICAL SERVICES PTY LTD,electrician,,,,WA,Perth,,6028,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TECH WEST ELECTRICAL,electrician,,,,WA,Perth,,6027,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TEN ELECTRICAL SERVICE PTY LTD,electrician,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TESTEL WA SAFETY ELECTRICAL,electrician,,,,WA,Perth,,6061,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TEZZA'S CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6056,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TG & P ELECTRICAL,electrician,,,,WA,Perth,,6028,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
THE COCKBURN ELECTRICAL COMPANY SUPERANNUATION FUND,electrician,,,,WA,Perth,,6157,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
THE DRAIN SURGEON PLUMBING & GAS PTY LTD,plumbing,,,,WA,Perth,,6112,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
THE HOME BUILDERS AGENCY,builder,,,,WA,Perth,,6030,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
THE OWNERS OF 7 LEAKE STREET STRATA PLAN 26418,gardener,,,,WA,Perth,,6160,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
THE ROWSON PLUMBING SERVICES SUPERANNUATION FUND,plumbing,,,,WA,Perth,,6107,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
THE TRUSTEE FOR SOL ROOFING UNIT TRUST,roofer,,,,WA,Perth,,6090,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
THE VANADIUM BATTERY COMPANY PTY LTD,solar,,,,WA,Perth,,6164,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
THOMSETT PLUMBING AND GAS PTY LTD,plumbing,,,,WA,Perth,,6060,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TILBERG CONSTRUCTIONS PTY. LTD.,builder,,,,WA,Perth,,6102,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TILLEY PLUMBING AND GAS PTY LTD,plumbing,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TIMBERLINE CONSTRUCTIONS,builder,,,,WA,Perth,,6171,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TIN MAN ROOFING,roofer,,,,WA,Perth,,6064,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TJL Painting,painter,,,,WA,Perth,,6016,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TMT Electrical,electrician,,,,WA,Perth,,6530,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TOMARIA CONSTRUCTION,builder,,,,WA,Perth,,6017,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TOMLINSON CABINETS PTY LTD,kitchen,,,,WA,Perth,,6056,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TOP RENOVATIONS & MAINTENANCE PTY LTD,builder,,,,WA,Perth,,6150,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TORKINGTON CONSTRUCTION,builder,,,,WA,Perth,,6022,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TORRANCE CONSTRUCTIONS PTY LIMITED,builder,,,,WA,Perth,,6155,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TOWN AND COUNTRY CONSTRUCTION PTY LTD,builder,,,,WA,Perth,,6057,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TPG PLUMBING & GAS PTY LTD,plumbing,,,,WA,Perth,,6018,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TRIBUTE ELECTRICAL,electrician,,,,WA,Perth,,6008,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TRIDENT ROOFING (WA) PTY LTD,roofer,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TRUE WEST AIR CONDITIONING PTY LTD,air conditioning,,,,WA,Perth,,6030,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
TRUENORTH CONSTRUCTION GROUP PTY LTD,builder,,,,WA,Perth,,6112,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TRUFIX CABINETMAKING PTY LTD,kitchen,,,,WA,Perth,,6077,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
TT PLUMBING GAS & AIR PTY LTD,plumbing,,,,WA,Perth,,6158,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
The Trustee for AMS Plumbing & Hydraulics Unit Trust,plumbing,,,,WA,Perth,,6009,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
The Trustee for Best Plumbing and Gas Trust,plumbing,,,,WA,Perth,,6019,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
The Trustee for Brian Hall Electrical Trust,electrician,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
The Trustee for Dubies Electrical Trading Trust,electrician,,,,WA,Perth,,6110,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
The Trustee for Electrical Me Family Trust,electrician,,,,WA,Perth,,6030,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
The Trustee for GRC Electrical Unit Trust,electrician,,,,WA,Perth,,6110,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
The Trustee for H Mac Roofing Design Family Trust,roofer,,,,WA,Perth,,6065,55,MEDIUM,2026-05-04 16:45:55.378581+00:00
The Trustee for JF Construction Services Discretionary Trust,builder,,,,WA,Perth,,6107,55,MEDIUM,2026-05-04 15:07:01.594561+00:00
